,accepted_species,Assigned_group,number_of_species_in_group
1218,Oldenlandia corymbosa,GHA,85
1218,Oldenlandia corymbosa,GNB,48
1218,Oldenlandia corymbosa,GUI,89
1218,Oldenlandia corymbosa,IND,142
1218,Oldenlandia corymbosa,IVO,93
1218,Oldenlandia corymbosa,JAW,102
1218,Oldenlandia corymbosa,KEN,85
1218,Oldenlandia corymbosa,KOR,45
1218,Oldenlandia corymbosa,LBR,77
1218,Oldenlandia corymbosa,LBS,25
1218,Oldenlandia corymbosa,LDV,12
1218,Oldenlandia corymbosa,MAU,6
1218,Oldenlandia corymbosa,MDG,65
1218,Oldenlandia corymbosa,MDV,8
1218,Oldenlandia corymbosa,MLI,41
1218,Oldenlandia corymbosa,MLW,70
1218,Oldenlandia corymbosa,MLY,152
1218,Oldenlandia corymbosa,MOZ,82
1218,Oldenlandia corymbosa,MYA,174
1218,Oldenlandia corymbosa,NAT,45
1218,Oldenlandia corymbosa,NCB,44
1218,Oldenlandia corymbosa,NEP,108
1218,Oldenlandia corymbosa,NGA,116
1218,Oldenlandia corymbosa,NWG,69
1218,Oldenlandia corymbosa,OGA,4
1218,Oldenlandia corymbosa,OMA,20
1218,Oldenlandia corymbosa,PHI,93
1218,Oldenlandia corymbosa,REU,7
1218,Oldenlandia corymbosa,RWA,34
1218,Oldenlandia corymbosa,SAU,28
1218,Oldenlandia corymbosa,SCS,7
1218,Oldenlandia corymbosa,SEN,55
1218,Oldenlandia corymbosa,SIE,73
1218,Oldenlandia corymbosa,SOC,11
1218,Oldenlandia corymbosa,SOM,34
1218,Oldenlandia corymbosa,SRL,92
1218,Oldenlandia corymbosa,SUD,72
1218,Oldenlandia corymbosa,SUL,63
1218,Oldenlandia corymbosa,SUM,99
1218,Oldenlandia corymbosa,SWZ,34
1218,Oldenlandia corymbosa,TAI,89
1218,Oldenlandia corymbosa,TAN,109
1218,Oldenlandia corymbosa,THA,205
1218,Oldenlandia corymbosa,TOG,51
1218,Oldenlandia corymbosa,TVL,47
1218,Oldenlandia corymbosa,UGA,76
1218,Oldenlandia corymbosa,VIE,201
1218,Oldenlandia corymbosa,WHM,82
1218,Oldenlandia corymbosa,ZAI,136
1218,Oldenlandia corymbosa,ZAM,68
1218,Oldenlandia corymbosa,ZIM,63
1219,Amsonia tomentosa,ARI,22
1219,Amsonia tomentosa,CAL,24
1219,Amsonia tomentosa,MXE,55
1219,Amsonia tomentosa,NEV,20
1219,Amsonia tomentosa,NWM,24
1219,Amsonia tomentosa,TEX,27
1219,Amsonia tomentosa,UTA,21
1220,Ophiorrhiza acuminata,PHI,93
1221,Ophiorrhiza japonica,CHC,226
1221,Ophiorrhiza japonica,CHH,84
1221,Ophiorrhiza japonica,CHN,69
1221,Ophiorrhiza japonica,CHS,179
1221,Ophiorrhiza japonica,JAP,66
1221,Ophiorrhiza japonica,NNS,47
1221,Ophiorrhiza japonica,TAI,89
1221,Ophiorrhiza japonica,VIE,201
1222,Ophiorrhiza mungos,ASS,118
1222,Ophiorrhiza mungos,BAN,125
1222,Ophiorrhiza mungos,EHM,114
1222,Ophiorrhiza mungos,IND,142
1222,Ophiorrhiza mungos,JAW,102
1222,Ophiorrhiza mungos,MLY,152
1222,Ophiorrhiza mungos,MYA,174
1222,Ophiorrhiza mungos,NCB,44
1222,Ophiorrhiza mungos,SRL,92
1222,Ophiorrhiza mungos,SUM,99
1222,Ophiorrhiza mungos,THA,205
1222,Ophiorrhiza mungos,VIE,201
1223,Amsonia orientalis,GRC,44
1223,Amsonia orientalis,TUE,26
1223,Amsonia orientalis,TUR,47
1224,Cephalanthus occidentalis,ALA,18
1224,Cephalanthus occidentalis,ARI,22
1224,Cephalanthus occidentalis,ARK,14
1224,Cephalanthus occidentalis,BLZ,53
1224,Cephalanthus occidentalis,CAL,24
1224,Cephalanthus occidentalis,CNT,10
1224,Cephalanthus occidentalis,CUB,45
1224,Cephalanthus occidentalis,FLA,25
1224,Cephalanthus occidentalis,GEO,16
1224,Cephalanthus occidentalis,GUA,67
1224,Cephalanthus occidentalis,HON,63
1224,Cephalanthus occidentalis,ILL,17
1224,Cephalanthus occidentalis,INI,13
1224,Cephalanthus occidentalis,KTY,14
1224,Cephalanthus occidentalis,LOU,16
1224,Cephalanthus occidentalis,MAI,12
1224,Cephalanthus occidentalis,MAS,11
1224,Cephalanthus occidentalis,MIN,13
1224,Cephalanthus occidentalis,MRY,12
1224,Cephalanthus occidentalis,MSO,13
1224,Cephalanthus occidentalis,MXC,44
1224,Cephalanthus occidentalis,MXE,55
1224,Cephalanthus occidentalis,MXG,61
1224,Cephalanthus occidentalis,MXN,37
1224,Cephalanthus occidentalis,MXS,67
1224,Cephalanthus occidentalis,MXT,72
1224,Cephalanthus occidentalis,NBR,9
1224,Cephalanthus occidentalis,NCA,16
1224,Cephalanthus occidentalis,NEB,12
1224,Cephalanthus occidentalis,NWH,12
1224,Cephalanthus occidentalis,NWJ,11
1224,Cephalanthus occidentalis,NWM,24
1224,Cephalanthus occidentalis,NWY,14
1224,Cephalanthus occidentalis,OKL,13
1224,Cephalanthus occidentalis,ONT,20
1224,Cephalanthus occidentalis,PEN,13
1224,Cephalanthus occidentalis,QUE,17
1224,Cephalanthus occidentalis,RHO,10
1224,Cephalanthus occidentalis,SCA,15
1224,Cephalanthus occidentalis,TEN,14
1224,Cephalanthus occidentalis,TEX,27
1224,Cephalanthus occidentalis,UTA,21
1224,Cephalanthus occidentalis,VER,13
1224,Cephalanthus occidentalis,VRG,15
1224,Cephalanthus occidentalis,WIS,14
1225,Coffea vianneyi,MDG,65
1226,Oldenlandia umbellata,AND,62
1226,Oldenlandia umbellata,CBD,139
1226,Oldenlandia umbellata,CHH,84
1226,Oldenlandia umbellata,IND,142
1226,Oldenlandia umbellata,JAW,102
1226,Oldenlandia umbellata,LDV,12
1226,Oldenlandia umbellata,MDV,8
1226,Oldenlandia umbellata,MYA,174
1226,Oldenlandia umbellata,PAK,61
1226,Oldenlandia umbellata,SRL,92
1226,Oldenlandia umbellata,SUL,63
1226,Oldenlandia umbellata,VIE,201
1227,Ophiorrhiza shendurunii,IND,142
1228,Ophiorrhiza kunstleri,MLY,152
1229,Ophiorrhiza bracteata,JAW,102
1230,Ophiorrhiza ferruginea,BOR,100
1231,Ophiorrhiza marginata,JAW,102
1232,Ophiorrhiza discolor,MLY,152
1232,Ophiorrhiza discolor,MYA,174
1232,Ophiorrhiza discolor,THA,205
1233,Gentiana punctata,ALB,36
1233,Gentiana punctata,AUT,44
1233,Gentiana punctata,BUL,49
1233,Gentiana punctata,CZE,36
1233,Gentiana punctata,FRA,49
1233,Gentiana punctata,GER,38
1233,Gentiana punctata,GRC,44
1233,Gentiana punctata,ITA,53
1233,Gentiana punctata,MYA,174
1233,Gentiana punctata,POL,29
1233,Gentiana punctata,ROM,43
1233,Gentiana punctata,SWI,42
1233,Gentiana punctata,UKR,39
1233,Gentiana punctata,YUG,53
1234,Gentiana pannonica,AUT,44
1234,Gentiana pannonica,CZE,36
1234,Gentiana pannonica,GER,38
1234,Gentiana pannonica,ITA,53
1234,Gentiana pannonica,SWI,42
1234,Gentiana pannonica,YUG,53
1235,Gentiana siphonantha,CHC,226
1235,Gentiana siphonantha,CHI,42
1235,Gentiana siphonantha,CHN,69
1235,Gentiana siphonantha,CHQ,33
1236,Exacum affine,OMA,20
1236,Exacum affine,SOC,11
1237,Gentiana prolata,CHT,73
1237,Gentiana prolata,EHM,114
1237,Gentiana prolata,NEP,108
1238,Gentiana tibetica,CHT,73
1238,Gentiana tibetica,EHM,114
1238,Gentiana tibetica,NEP,108
1239,Gentiana triflora,AMU,16
1239,Gentiana triflora,BRY,24
1239,Gentiana triflora,CHI,42
1239,Gentiana triflora,CHM,29
1239,Gentiana triflora,CHN,69
1239,Gentiana triflora,CTA,20
1239,Gentiana triflora,IRK,20
1239,Gentiana triflora,JAP,66
1239,Gentiana triflora,KHA,20
1239,Gentiana triflora,KOR,45
1239,Gentiana triflora,KUR,9
1239,Gentiana triflora,MAG,10
1239,Gentiana triflora,MON,29
1239,Gentiana triflora,PRM,22
1239,Gentiana triflora,SAK,8
1239,Gentiana triflora,YAK,16
1240,Argostemma yappii,MLY,152
1241,Gentiana burseri,FRA,49
1241,Gentiana burseri,ITA,53
1241,Gentiana burseri,SPA,40
1242,Gentiana verna,ALB,36
1242,Gentiana verna,AUT,44
1242,Gentiana verna,BUL,49
1242,Gentiana verna,CZE,36
1242,Gentiana verna,FRA,49
1242,Gentiana verna,GER,38
1242,Gentiana verna,GRB,19
1242,Gentiana verna,GRC,44
1242,Gentiana verna,IRE,13
1242,Gentiana verna,IRN,40
1242,Gentiana verna,IRQ,26
1242,Gentiana verna,ITA,53
1242,Gentiana verna,NCS,32
1242,Gentiana verna,POL,29
1242,Gentiana verna,ROM,43
1242,Gentiana verna,RUE,25
1242,Gentiana verna,RUN,24
1242,Gentiana verna,SPA,40
1242,Gentiana verna,SWI,42
1242,Gentiana verna,TCS,37
1242,Gentiana verna,TUR,47
1242,Gentiana verna,UKR,39
1242,Gentiana verna,YUG,53
1243,Gentiana linearis,LAB,6
1243,Gentiana linearis,MAI,12
1243,Gentiana linearis,MAN,13
1243,Gentiana linearis,MAS,11
1243,Gentiana linearis,MIC,14
1243,Gentiana linearis,MRY,12
1243,Gentiana linearis,NBR,9
1243,Gentiana linearis,NWH,12
1243,Gentiana linearis,NWJ,11
1243,Gentiana linearis,NWY,14
1243,Gentiana linearis,ONT,20
1243,Gentiana linearis,PEN,13
1243,Gentiana linearis,QUE,17
1243,Gentiana linearis,TEN,14
1243,Gentiana linearis,VER,13
1243,Gentiana linearis,VRG,15
1243,Gentiana linearis,WVA,9
1244,Gentiana purpurea,AUT,44
1244,Gentiana purpurea,FRA,49
1244,Gentiana purpurea,GER,38
1244,Gentiana purpurea,ITA,53
1244,Gentiana purpurea,NOR,19
1244,Gentiana purpurea,SWI,42
1245,Cryptostegia madagascariensis,MDG,65
1246,Gentiana scabra,AMU,16
1246,Gentiana scabra,CHI,42
1246,Gentiana scabra,CHS,179
1246,Gentiana scabra,CTA,20
1246,Gentiana scabra,JAP,66
1246,Gentiana scabra,KHA,20
1246,Gentiana scabra,KOR,45
1246,Gentiana scabra,PRM,22
1247,Gentiana kauffmanniana,AFG,37
1247,Gentiana kauffmanniana,CHX,28
1247,Gentiana kauffmanniana,KAZ,37
1247,Gentiana kauffmanniana,KGZ,27
1247,Gentiana kauffmanniana,PAK,61
1247,Gentiana kauffmanniana,TZK,26
1248,Exacum tetragonum,ASS,118
1248,Exacum tetragonum,BAN,125
1248,Exacum tetragonum,BOR,100
1248,Exacum tetragonum,CBD,139
1248,Exacum tetragonum,CHC,226
1248,Exacum tetragonum,CHS,179
1248,Exacum tetragonum,IND,142
1248,Exacum tetragonum,JAW,102
1248,Exacum tetragonum,LAO,120
1248,Exacum tetragonum,LSI,50
1248,Exacum tetragonum,MLY,152
1248,Exacum tetragonum,MYA,174
1248,Exacum tetragonum,NEP,108
1248,Exacum tetragonum,NTA,27
1248,Exacum tetragonum,NWG,69
1248,Exacum tetragonum,PHI,93
1248,Exacum tetragonum,SUL,63
1248,Exacum tetragonum,SUM,99
1248,Exacum tetragonum,THA,205
1248,Exacum tetragonum,VIE,201
1248,Exacum tetragonum,WHM,82
1249,Gentiana cephalantha,CHC,226
1249,Gentiana cephalantha,CHS,179
1249,Gentiana cephalantha,MYA,174
1249,Gentiana cephalantha,THA,205
1249,Gentiana cephalantha,VIE,201
1250,Gentiana crassa,CHC,226
1250,Gentiana crassa,MYA,174
1250,Gentiana crassa,THA,205
1250,Gentiana crassa,VIE,201
1251,Gentiana dahurica,CHC,226
1251,Gentiana dahurica,CHI,42
1251,Gentiana dahurica,CHN,69
1251,Gentiana dahurica,CHQ,33
1251,Gentiana dahurica,CTA,20
1251,Gentiana dahurica,MON,29
1252,Gentiana spathacea,MXC,44
1252,Gentiana spathacea,MXE,55
1252,Gentiana spathacea,MXG,61
1252,Gentiana spathacea,MXS,67
1253,Gentiana utriculosa,ALB,36
1253,Gentiana utriculosa,AUT,44
1253,Gentiana utriculosa,BUL,49
1253,Gentiana utriculosa,FRA,49
1253,Gentiana utriculosa,GER,38
1253,Gentiana utriculosa,ITA,53
1253,Gentiana utriculosa,ROM,43
1253,Gentiana utriculosa,SWI,42
1253,Gentiana utriculosa,UKR,39
1253,Gentiana utriculosa,YUG,53
1254,Gentiana algida,ALT,29
1254,Gentiana algida,ALU,5
1254,Gentiana algida,AMU,16
1254,Gentiana algida,ASK,8
1254,Gentiana algida,BRC,12
1254,Gentiana algida,BRY,24
1254,Gentiana algida,CHC,226
1254,Gentiana algida,CHN,69
1254,Gentiana algida,CHQ,33
1254,Gentiana algida,CHT,73
1254,Gentiana algida,CHX,28
1254,Gentiana algida,COL,21
1254,Gentiana algida,CTA,20
1254,Gentiana algida,EHM,114
1254,Gentiana algida,JAP,66
1254,Gentiana algida,KAM,10
1254,Gentiana algida,KAZ,37
1254,Gentiana algida,KGZ,27
1254,Gentiana algida,KHA,20
1254,Gentiana algida,KOR,45
1254,Gentiana algida,KRA,24
1254,Gentiana algida,MAG,10
1254,Gentiana algida,MNT,16
1254,Gentiana algida,MON,29
1254,Gentiana algida,MYA,174
1254,Gentiana algida,NEP,108
1254,Gentiana algida,NWM,24
1254,Gentiana algida,TVA,18
1254,Gentiana algida,TZK,26
1254,Gentiana algida,UTA,21
1254,Gentiana algida,WSB,32
1254,Gentiana algida,WYO,15
1254,Gentiana algida,YAK,16
1254,Gentiana algida,YUK,6
1255,Gentiana cruciata,ALB,36
1255,Gentiana cruciata,AUT,44
1255,Gentiana cruciata,BGM,22
1255,Gentiana cruciata,BLR,21
1255,Gentiana cruciata,BLT,19
1255,Gentiana cruciata,BUL,49
1255,Gentiana cruciata,CZE,36
1255,Gentiana cruciata,FRA,49
1255,Gentiana cruciata,GER,38
1255,Gentiana cruciata,GRC,44
1255,Gentiana cruciata,HUN,26
1255,Gentiana cruciata,IRN,40
1255,Gentiana cruciata,ITA,53
1255,Gentiana cruciata,KAZ,37
1255,Gentiana cruciata,KRY,28
1255,Gentiana cruciata,NCS,32
1255,Gentiana cruciata,NET,22
1255,Gentiana cruciata,POL,29
1255,Gentiana cruciata,ROM,43
1255,Gentiana cruciata,RUC,22
1255,Gentiana cruciata,RUE,25
1255,Gentiana cruciata,RUN,24
1255,Gentiana cruciata,RUS,26
1255,Gentiana cruciata,RUW,20
1255,Gentiana cruciata,SPA,40
1255,Gentiana cruciata,SWI,42
1255,Gentiana cruciata,TCS,37
1255,Gentiana cruciata,TUR,47
1255,Gentiana cruciata,UKR,39
1255,Gentiana cruciata,WSB,32
1255,Gentiana cruciata,YUG,53
1256,Gentiana officinalis,CHC,226
1256,Gentiana officinalis,CHN,69
1256,Gentiana officinalis,CHQ,33
1257,Gentiana kurroo,AFG,37
1257,Gentiana kurroo,PAK,61
1257,Gentiana kurroo,WHM,82
1258,Gentiana makinoi,JAP,66
1259,Gentiana manshurica,CHC,226
1259,Gentiana manshurica,CHH,84
1259,Gentiana manshurica,CHI,42
1259,Gentiana manshurica,CHM,29
1259,Gentiana manshurica,CHN,69
1259,Gentiana manshurica,CHS,179
1259,Gentiana manshurica,PRM,22
1259,Gentiana manshurica,TAI,89
1260,Gentiana terglouensis,AUT,44
1260,Gentiana terglouensis,FRA,49
1260,Gentiana terglouensis,ITA,53
1260,Gentiana terglouensis,SWI,42
1260,Gentiana terglouensis,YUG,53
1261,Gentiana kirilowii,AFG,37
1261,Gentiana kirilowii,CHT,73
1261,Gentiana kirilowii,CHX,28
1261,Gentiana kirilowii,KAZ,37
1261,Gentiana kirilowii,KGZ,27
1261,Gentiana kirilowii,NEP,108
1261,Gentiana kirilowii,PAK,61
1261,Gentiana kirilowii,TZK,26
1261,Gentiana kirilowii,UZB,24
1261,Gentiana kirilowii,WHM,82
1262,Gentiana septemfida,IRN,40
1262,Gentiana septemfida,IRQ,26
1262,Gentiana septemfida,NCS,32
1262,Gentiana septemfida,TCS,37
1262,Gentiana septemfida,TUR,47
1263,Chassalia parvifolia,KEN,85
1263,Chassalia parvifolia,MLW,70
1263,Chassalia parvifolia,MOZ,82
1263,Chassalia parvifolia,TAN,109
1263,Chassalia parvifolia,ZAM,68
1264,Gentiana olivieri,AFG,37
1264,Gentiana olivieri,CHX,28
1264,Gentiana olivieri,IRN,40
1264,Gentiana olivieri,IRQ,26
1264,Gentiana olivieri,KAZ,37
1264,Gentiana olivieri,KGZ,27
1264,Gentiana olivieri,LBS,25
1264,Gentiana olivieri,PAK,61
1264,Gentiana olivieri,TKM,17
1264,Gentiana olivieri,TUR,47
1264,Gentiana olivieri,TZK,26
1264,Gentiana olivieri,UZB,24
1265,Gentiana rostanii,FRA,49
1265,Gentiana rostanii,ITA,53
1266,Gentiana depressa,CHT,73
1266,Gentiana depressa,EHM,114
1266,Gentiana depressa,IND,142
1266,Gentiana depressa,NEP,108
1267,Scyphiphora hydrophylacea,AND,62
1267,Scyphiphora hydrophylacea,BIS,22
1267,Scyphiphora hydrophylacea,BOR,100
1267,Scyphiphora hydrophylacea,CBD,139
1267,Scyphiphora hydrophylacea,CHH,84
1267,Scyphiphora hydrophylacea,CRL,14
1267,Scyphiphora hydrophylacea,IND,142
1267,Scyphiphora hydrophylacea,JAW,102
1267,Scyphiphora hydrophylacea,LSI,50
1267,Scyphiphora hydrophylacea,MDG,65
1267,Scyphiphora hydrophylacea,MLY,152
1267,Scyphiphora hydrophylacea,MOL,49
1267,Scyphiphora hydrophylacea,NTA,27
1267,Scyphiphora hydrophylacea,NWC,49
1267,Scyphiphora hydrophylacea,NWG,69
1267,Scyphiphora hydrophylacea,PHI,93
1267,Scyphiphora hydrophylacea,QLD,56
1267,Scyphiphora hydrophylacea,SOL,30
1267,Scyphiphora hydrophylacea,SRL,92
1267,Scyphiphora hydrophylacea,SUL,63
1267,Scyphiphora hydrophylacea,SUM,99
1267,Scyphiphora hydrophylacea,THA,205
1267,Scyphiphora hydrophylacea,VIE,201
1268,Gentiana crassicaulis,CHC,226
1268,Gentiana crassicaulis,CHT,73
1269,Gentiana decumbens,ALT,29
1269,Gentiana decumbens,BRY,24
1269,Gentiana decumbens,CHI,42
1269,Gentiana decumbens,CHX,28
1269,Gentiana decumbens,CTA,20
1269,Gentiana decumbens,IRK,20
1269,Gentiana decumbens,KAZ,37
1269,Gentiana decumbens,KRA,24
1269,Gentiana decumbens,MON,29
1269,Gentiana decumbens,RUE,25
1269,Gentiana decumbens,TVA,18
1269,Gentiana decumbens,WSB,32
1269,Gentiana decumbens,YAK,16
1270,Gentiana nivalis,AUT,44
1270,Gentiana nivalis,BUL,49
1270,Gentiana nivalis,CZE,36
1270,Gentiana nivalis,FIN,14
1270,Gentiana nivalis,FRA,49
1270,Gentiana nivalis,GER,38
1270,Gentiana nivalis,GNL,7
1270,Gentiana nivalis,GRB,19
1270,Gentiana nivalis,ICE,9
1270,Gentiana nivalis,ITA,53
1270,Gentiana nivalis,LAB,6
1270,Gentiana nivalis,NOR,19
1270,Gentiana nivalis,POL,29
1270,Gentiana nivalis,QUE,17
1270,Gentiana nivalis,ROM,43
1270,Gentiana nivalis,RUN,24
1270,Gentiana nivalis,SPA,40
1270,Gentiana nivalis,SWE,18
1270,Gentiana nivalis,SWI,42
1270,Gentiana nivalis,TUR,47
1270,Gentiana nivalis,WSB,32
1270,Gentiana nivalis,YUG,53
1271,Gentiana brachyphylla,AUT,44
1271,Gentiana brachyphylla,FRA,49
1271,Gentiana brachyphylla,GER,38
1271,Gentiana brachyphylla,IRN,40
1271,Gentiana brachyphylla,ITA,53
1271,Gentiana brachyphylla,ROM,43
1271,Gentiana brachyphylla,SPA,40
1271,Gentiana brachyphylla,SWI,42
1271,Gentiana brachyphylla,TCS,37
1271,Gentiana brachyphylla,TUR,47
1271,Gentiana brachyphylla,YUG,53
1272,Gentiana prostrata,ABT,10
1272,Gentiana prostrata,AFG,37
1272,Gentiana prostrata,ALT,29
1272,Gentiana prostrata,ALU,5
1272,Gentiana prostrata,ASK,8
1272,Gentiana prostrata,ASS,118
1272,Gentiana prostrata,AUT,44
1272,Gentiana prostrata,BRC,12
1272,Gentiana prostrata,BRY,24
1272,Gentiana prostrata,CAL,24
1272,Gentiana prostrata,CHC,226
1272,Gentiana prostrata,CHN,69
1272,Gentiana prostrata,CHQ,33
1272,Gentiana prostrata,CHT,73
1272,Gentiana prostrata,CHX,28
1272,Gentiana prostrata,COL,21
1272,Gentiana prostrata,EHM,114
1272,Gentiana prostrata,IDA,15
1272,Gentiana prostrata,IRK,20
1272,Gentiana prostrata,IRN,40
1272,Gentiana prostrata,ITA,53
1272,Gentiana prostrata,KAM,10
1272,Gentiana prostrata,KAZ,37
1272,Gentiana prostrata,KGZ,27
1272,Gentiana prostrata,KRA,24
1272,Gentiana prostrata,MAG,10
1272,Gentiana prostrata,MNT,16
1272,Gentiana prostrata,MON,29
1272,Gentiana prostrata,NCS,32
1272,Gentiana prostrata,NEP,108
1272,Gentiana prostrata,NEV,20
1272,Gentiana prostrata,NWT,6
1272,Gentiana prostrata,ORE,13
1272,Gentiana prostrata,RUN,24
1272,Gentiana prostrata,SWI,42
1272,Gentiana prostrata,TVA,18
1272,Gentiana prostrata,TZK,26
1272,Gentiana prostrata,UTA,21
1272,Gentiana prostrata,UZB,24
1272,Gentiana prostrata,WHM,82
1272,Gentiana prostrata,WSB,32
1272,Gentiana prostrata,WYO,15
1272,Gentiana prostrata,YAK,16
1272,Gentiana prostrata,YUK,6
1273,Gentiana aquatica,AFG,37
1273,Gentiana aquatica,ALT,29
1273,Gentiana aquatica,AMU,16
1273,Gentiana aquatica,BRY,24
1273,Gentiana aquatica,CHI,42
1273,Gentiana aquatica,CHN,69
1273,Gentiana aquatica,CHQ,33
1273,Gentiana aquatica,CHT,73
1273,Gentiana aquatica,CHX,28
1273,Gentiana aquatica,CTA,20
1273,Gentiana aquatica,EHM,114
1273,Gentiana aquatica,IRK,20
1273,Gentiana aquatica,IRN,40
1273,Gentiana aquatica,JAP,66
1273,Gentiana aquatica,KAZ,37
1273,Gentiana aquatica,KHA,20
1273,Gentiana aquatica,KOR,45
1273,Gentiana aquatica,KRA,24
1273,Gentiana aquatica,MAG,10
1273,Gentiana aquatica,MON,29
1273,Gentiana aquatica,NCS,32
1273,Gentiana aquatica,NEP,108
1273,Gentiana aquatica,PAK,61
1273,Gentiana aquatica,TCS,37
1273,Gentiana aquatica,TUR,47
1273,Gentiana aquatica,TVA,18
1273,Gentiana aquatica,TZK,26
1273,Gentiana aquatica,WHM,82
1273,Gentiana aquatica,WSB,32
1273,Gentiana aquatica,YAK,16
1274,Gentiana acaulis,ALB,36
1274,Gentiana acaulis,AUT,44
1274,Gentiana acaulis,BUL,49
1274,Gentiana acaulis,CZE,36
1274,Gentiana acaulis,FRA,49
1274,Gentiana acaulis,GER,38
1274,Gentiana acaulis,ITA,53
1274,Gentiana acaulis,ROM,43
1274,Gentiana acaulis,SPA,40
1274,Gentiana acaulis,SWI,42
1274,Gentiana acaulis,UKR,39
1274,Gentiana acaulis,YUG,53
1275,Gentiana andrewsii,CNT,10
1275,Gentiana andrewsii,COL,21
1275,Gentiana andrewsii,DEL,9
1275,Gentiana andrewsii,ILL,17
1275,Gentiana andrewsii,INI,13
1275,Gentiana andrewsii,IOW,10
1275,Gentiana andrewsii,KAN,10
1275,Gentiana andrewsii,KTY,14
1275,Gentiana andrewsii,MAN,13
1275,Gentiana andrewsii,MAS,11
1275,Gentiana andrewsii,MIC,14
1275,Gentiana andrewsii,MIN,13
1275,Gentiana andrewsii,MRY,12
1275,Gentiana andrewsii,MSO,13
1275,Gentiana andrewsii,NDA,9
1275,Gentiana andrewsii,NEB,12
1275,Gentiana andrewsii,NWH,12
1275,Gentiana andrewsii,NWJ,11
1275,Gentiana andrewsii,NWY,14
1275,Gentiana andrewsii,OHI,12
1275,Gentiana andrewsii,ONT,20
1275,Gentiana andrewsii,PEN,13
1275,Gentiana andrewsii,QUE,17
1275,Gentiana andrewsii,RHO,10
1275,Gentiana andrewsii,SAS,9
1275,Gentiana andrewsii,SDA,13
1275,Gentiana andrewsii,VER,13
1275,Gentiana andrewsii,VRG,15
1275,Gentiana andrewsii,WIS,14
1275,Gentiana andrewsii,WVA,9
1276,Gentiana bavarica,AUT,44
1276,Gentiana bavarica,FRA,49
1276,Gentiana bavarica,GER,38
1276,Gentiana bavarica,ITA,53
1276,Gentiana bavarica,SWI,42
1276,Gentiana bavarica,YUG,53
1277,Gentiana lutea,ALB,36
1277,Gentiana lutea,AUT,44
1277,Gentiana lutea,BUL,49
1277,Gentiana lutea,COR,23
1277,Gentiana lutea,FRA,49
1277,Gentiana lutea,GER,38
1277,Gentiana lutea,GRC,44
1277,Gentiana lutea,ITA,53
1277,Gentiana lutea,POR,25
1277,Gentiana lutea,ROM,43
1277,Gentiana lutea,SAR,22
1277,Gentiana lutea,SPA,40
1277,Gentiana lutea,SWI,42
1277,Gentiana lutea,TUR,47
1277,Gentiana lutea,UKR,39
1277,Gentiana lutea,YUG,53
1278,Gentiana robusta,CHT,73
1278,Gentiana robusta,EHM,114
1278,Gentiana robusta,NEP,108
1279,Gentiana sino-ornata,CHC,226
1279,Gentiana sino-ornata,CHT,73
1279,Gentiana sino-ornata,MYA,174
1280,Cryptostegia grandiflora,MDG,65
1281,Gentiana elwesii,CHT,73
1281,Gentiana elwesii,EHM,114
1281,Gentiana elwesii,MYA,174
1281,Gentiana elwesii,NEP,108
1282,Gentiana straminea,CHC,226
1282,Gentiana straminea,CHI,42
1282,Gentiana straminea,CHN,69
1282,Gentiana straminea,CHQ,33
1282,Gentiana straminea,CHT,73
1282,Gentiana straminea,NEP,108
1283,Gentiana taliensis,CHC,226
1283,Gentiana taliensis,MYA,174
1284,Gentiana macrophylla,ALT,29
1284,Gentiana macrophylla,AMU,16
1284,Gentiana macrophylla,BRY,24
1284,Gentiana macrophylla,CHC,226
1284,Gentiana macrophylla,CHI,42
1284,Gentiana macrophylla,CHN,69
1284,Gentiana macrophylla,CTA,20
1284,Gentiana macrophylla,IRK,20
1284,Gentiana macrophylla,KAZ,37
1284,Gentiana macrophylla,KHA,20
1284,Gentiana macrophylla,KRA,24
1284,Gentiana macrophylla,MON,29
1284,Gentiana macrophylla,PRM,22
1284,Gentiana macrophylla,TVA,18
1284,Gentiana macrophylla,WSB,32
1284,Gentiana macrophylla,YAK,16
1285,Gentiana sikkimensis,ASS,118
1285,Gentiana sikkimensis,CHC,226
1285,Gentiana sikkimensis,CHT,73
1285,Gentiana sikkimensis,EHM,114
1285,Gentiana sikkimensis,MYA,174
1285,Gentiana sikkimensis,NEP,108
1285,Gentiana sikkimensis,WHM,82
1286,Adenium boehmianum,ANG,77
1286,Adenium boehmianum,NAM,20
1287,Gentiana asclepiadea,ALB,36
1287,Gentiana asclepiadea,AUT,44
1287,Gentiana asclepiadea,BUL,49
1287,Gentiana asclepiadea,COR,23
1287,Gentiana asclepiadea,CZE,36
1287,Gentiana asclepiadea,FRA,49
1287,Gentiana asclepiadea,GER,38
1287,Gentiana asclepiadea,GRC,44
1287,Gentiana asclepiadea,HUN,26
1287,Gentiana asclepiadea,IRN,40
1287,Gentiana asclepiadea,ITA,53
1287,Gentiana asclepiadea,NCS,32
1287,Gentiana asclepiadea,POL,29
1287,Gentiana asclepiadea,ROM,43
1287,Gentiana asclepiadea,SWI,42
1287,Gentiana asclepiadea,TCS,37
1287,Gentiana asclepiadea,TUE,26
1287,Gentiana asclepiadea,TUR,47
