,accepted_species,Assigned_group,number_of_species_in_group
1299,Wendlandia tinctoria,EHM,46
1299,Wendlandia tinctoria,IND,78
1299,Wendlandia tinctoria,MYA,88
1299,Wendlandia tinctoria,NEP,41
1299,Wendlandia tinctoria,THA,98
1299,Wendlandia tinctoria,VIE,99
1301,Wrightia arborea,AND,44
1301,Wrightia arborea,ASS,57
1301,Wrightia arborea,BAN,81
1301,Wrightia arborea,CBD,79
1301,Wrightia arborea,CHC,72
1301,Wrightia arborea,CHS,69
1301,Wrightia arborea,EHM,46
1301,Wrightia arborea,IND,78
1301,Wrightia arborea,LAO,62
1301,Wrightia arborea,MLY,80
1301,Wrightia arborea,MYA,88
1301,Wrightia arborea,NEP,41
1301,Wrightia arborea,SRL,61
1301,Wrightia arborea,THA,98
1301,Wrightia arborea,VIE,99
1301,Wrightia arborea,WHM,30
1302,Wrightia pubescens,CBD,79
1302,Wrightia pubescens,CHC,72
1302,Wrightia pubescens,CHH,38
1302,Wrightia pubescens,CHS,69
1302,Wrightia pubescens,JAW,60
1302,Wrightia pubescens,LAO,62
1302,Wrightia pubescens,LSI,32
1302,Wrightia pubescens,MLY,80
1302,Wrightia pubescens,MOL,28
1302,Wrightia pubescens,NTA,20
1302,Wrightia pubescens,NWG,36
1302,Wrightia pubescens,PHI,48
1302,Wrightia pubescens,QLD,26
1302,Wrightia pubescens,SUL,37
1302,Wrightia pubescens,SUM,54
1302,Wrightia pubescens,THA,98
1302,Wrightia pubescens,VIE,99
1304,Wrightia tinctoria,BAN,81
1304,Wrightia tinctoria,IND,78
1304,Wrightia tinctoria,MYA,88
1306,Xysmalobium undulatum,ANG,28
1306,Xysmalobium undulatum,BOT,14
1306,Xysmalobium undulatum,CPP,12
1306,Xysmalobium undulatum,ETH,22
1306,Xysmalobium undulatum,KEN,31
1306,Xysmalobium undulatum,LES,5
1306,Xysmalobium undulatum,MLW,25
1306,Xysmalobium undulatum,MOZ,28
1306,Xysmalobium undulatum,NAM,10
1306,Xysmalobium undulatum,NAT,15
1306,Xysmalobium undulatum,OFS,6
1306,Xysmalobium undulatum,SWZ,13
1306,Xysmalobium undulatum,TAN,38
1306,Xysmalobium undulatum,TVL,20
1306,Xysmalobium undulatum,UGA,32
1306,Xysmalobium undulatum,ZAM,23
1306,Xysmalobium undulatum,ZIM,20
