,Assigned_group,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty acids_count,mean_identified_as_Fatty acids,expected_total_mean_for_Fatty acids,weigthing_factor_for_Fatty acids,norm_mean_identified_as_Fatty acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino acids and Peptides_count,mean_identified_as_Amino acids and Peptides,expected_total_mean_for_Amino acids and Peptides,weigthing_factor_for_Amino acids and Peptides,norm_mean_identified_as_Amino acids and Peptides,identified_Shikimates and Phenylpropanoids_count,mean_identified_as_Shikimates and Phenylpropanoids,expected_total_mean_for_Shikimates and Phenylpropanoids,weigthing_factor_for_Shikimates and Phenylpropanoids,norm_mean_identified_as_Shikimates and Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids,number_of_apparent_categories,binary_identified_as_Terpenoids,binary_identified_as_Fatty acids,binary_identified_as_Polyketides,binary_identified_as_Carbohydrates,binary_identified_as_Amino acids and Peptides,binary_identified_as_Shikimates and Phenylpropanoids,binary_identified_as_Alkaloids
313,KHA,455,207,0.45494505494505494,0.40488565488565487,1.0,0.45494505494505494,6,0.013186813186813187,0.03299749453595607,1.0,0.013186813186813187,69,0.15164835164835164,0.08793112639266486,1.0,0.15164835164835164,12,0.026373626373626374,0.015761323453631147,1.0,0.026373626373626374,32,0.07032967032967033,0.012998205305897613,1.0,0.07032967032967033,120,0.26373626373626374,0.18286777902162518,1.0,0.26373626373626374,9,0.01978021978021978,0.2625584164045702,1.0,0.01978021978021978,7,1,1,1,1,1,1,1
314,MAG,164,43,0.2621951219512195,0.40488565488565487,0.9999994426099414,0.26219520148550407,0,0.0,0.03299749453595607,0.9999994426099414,1.839247541150391e-08,29,0.17682926829268292,0.08793112639266486,0.9999994426099414,0.1768292187417424,9,0.054878048780487805,0.015761323453631147,0.9999994426099414,0.05487802697721398,0,0.0,0.012998205305897613,0.9999994426099414,7.2450704165401784e-09,83,0.5060975609756098,0.18286777902162518,0.9999994426099414,0.5060973808105427,0,0.0,0.2625584164045702,0.9999994426099414,1.463474510933666e-07,4,1,0,1,1,0,1,0
315,NUN,60,2,0.03333333333333333,0.40488565488565487,0.9820137900379085,0.04001615140067594,0,0.0,0.03299749453595607,0.9820137900379085,0.0005934998649466745,19,0.31666666666666665,0.08793112639266486,0.9820137900379085,0.31255258121350604,8,0.13333333333333333,0.015761323453631147,0.9820137900379085,0.1312186584779719,0,0.0,0.012998205305897613,0.9820137900379085,0.0002337884497622469,31,0.5166666666666667,0.18286777902162518,0.9820137900379085,0.5106628897883704,0,0.0,0.2625584164045702,0.9820137900379085,0.004722430804766862,4,1,0,1,1,0,1,0
316,NWT,95,2,0.021052631578947368,0.40488565488565487,0.9994472213630764,0.021264806274377115,0,0.0,0.03299749453595607,0.9994472213630764,1.824031005147977e-05,33,0.3473684210526316,0.08793112639266486,0.9994472213630764,0.3472250096585223,16,0.16842105263157894,0.015761323453631147,0.9994472213630764,0.16833666559457083,0,0.0,0.012998205305897613,0.9994472213630764,7.1851302114472e-06,44,0.4631578947368421,0.18286777902162518,0.9994472213630764,0.4630029563487339,0,0.0,0.2625584164045702,0.9994472213630764,0.00014513668353293755,4,1,0,1,1,0,1,0
317,SVA,2,0,0.0,0.40488565488565487,0.1418510649004878,0.3474521935771933,0,0.0,0.03299749453595607,0.1418510649004878,0.028316764796982676,2,1.0,0.08793112639266486,0.1418510649004878,0.21730906737645375,0,0.0,0.015761323453631147,0.1418510649004878,0.013525562937492535,0,0.0,0.012998205305897613,0.1418510649004878,0.011154396041460866,0,0.0,0.18286777902162518,0.1418510649004878,0.15692778983142056,0,0.0,0.2625584164045702,0.1418510649004878,0.22531422543899624,1,0,0,1,0,0,0,0
318,TVA,265,81,0.30566037735849055,0.40488565488565487,0.9999999999771028,0.3056603773607625,2,0.007547169811320755,0.03299749453595607,0.9999999999771028,0.007547169811903497,50,0.18867924528301888,0.08793112639266486,0.9999999999771028,0.18867924528071203,10,0.03773584905660377,0.015761323453631147,0.9999999999771028,0.03773584905610062,0,0.0,0.012998205305897613,0.9999999999771028,2.9762302203732145e-13,115,0.4339622641509434,0.18286777902162518,0.9999999999771028,0.433962264145194,7,0.026415094339622643,0.2625584164045702,0.9999999999771028,0.026415094345029675,6,1,1,1,1,0,1,1
319,YAK,269,82,0.3048327137546468,0.40488565488565487,0.9999999999846514,0.3048327137561825,2,0.007434944237918215,0.03299749453595607,0.9999999999846514,0.007434944238310565,58,0.21561338289962825,0.08793112639266486,0.9999999999846514,0.21561338289766852,10,0.03717472118959108,0.015761323453631147,0.9999999999846514,0.03717472118926242,0,0.0,0.012998205305897613,0.9999999999846514,1.9950440045876465e-13,111,0.41263940520446096,0.18286777902162518,0.9999999999846514,0.4126394052009343,6,0.022304832713754646,0.2625584164045702,0.9999999999846514,0.022304832717442206,6,1,1,1,1,0,1,1
320,YUK,100,23,0.23,0.40488565488565487,0.9996646498695336,0.2300586479271826,0,0.0,0.03299749453595607,0.9996646498695336,1.1065714097696265e-05,26,0.26,0.08793112639266486,0.9996646498695336,0.2599422966807866,9,0.09,0.015761323453631147,0.9996646498695336,0.08997510405013452,0,0.0,0.012998205305897613,0.9996646498695336,4.358949845161453e-06,42,0.42,0.18286777902162518,0.9996646498695336,0.4199204776787571,0,0.0,0.2625584164045702,0.9996646498695336,8.804899919631664e-05,4,1,0,1,1,0,1,0
321,CTM,12,4,0.3333333333333333,0.40488565488565487,0.31002551887238755,0.3827026092698725,0,0.0,0.03299749453595607,0.31002551887238755,0.02276742917095752,6,0.5,0.08793112639266486,0.31002551887238755,0.21568299274393923,0,0.0,0.015761323453631147,0.31002551887238755,0.01087491097180362,0,0.0,0.012998205305897613,0.31002551887238755,0.008968429961526886,2,0.16666666666666666,0.18286777902162518,0.31002551887238755,0.17784502075746933,0,0.0,0.2625584164045702,0.31002551887238755,0.18115860712443096,3,1,0,1,0,0,1,0
322,NZN,39,8,0.20512820512820512,0.40488565488565487,0.8698915256370021,0.2311183421587901,0,0.0,0.03299749453595607,0.8698915256370021,0.004293253671874603,24,0.6153846153846154,0.08793112639266486,0.8698915256370021,0.5467584466344324,0,0.0,0.015761323453631147,0.8698915256370021,0.0020506817484936854,0,0.0,0.012998205305897613,0.8698915256370021,0.0016911766618073628,6,0.15384615384615385,0.18286777902162518,0.8698915256370021,0.15762211322126918,1,0.02564102564102564,0.2625584164045702,0.8698915256370021,0.05646598590333263,4,1,0,1,0,0,1,1
323,NZS,70,6,0.08571428571428572,0.40488565488565487,0.9933071490757153,0.08785045210744954,0,0.0,0.03299749453595607,0.9933071490757153,0.00022084731180405402,35,0.5,0.08793112639266486,0.9933071490757153,0.4972420844584082,8,0.11428571428571428,0.015761323453631147,0.9933071490757153,0.11362630522546918,0,0.0,0.012998205305897613,0.9933071490757153,8.699505039561955e-05,20,0.2857142857142857,0.18286777902162518,0.9933071490757153,0.2850259493769082,1,0.014285714285714285,0.2625584164045702,0.9933071490757153,0.015947366469565138,5,1,0,1,1,0,1,1
324,JNF,1,1,1.0,0.40488565488565487,0.13010847436299786,0.48231507440001686,0,0.0,0.03299749453595607,0.13010847436299786,0.02870424086408147,0,0.0,0.08793112639266486,0.13010847436299786,0.07649054168869529,0,0.0,0.015761323453631147,0.13010847436299786,0.013710641705137461,0,0.0,0.012998205305897613,0.13010847436299786,0.01130702864409025,0,0.0,0.18286777902162518,0.13010847436299786,0.1590751312829717,0,0.0,0.2625584164045702,0.13010847436299786,0.22839734141500687,1,1,0,0,0,0,0,0
325,KUR,179,86,0.48044692737430167,0.40488565488565487,0.9999998756294132,0.48044691797670186,0,0.0,0.03299749453595607,0.9999998756294132,4.103917759331386e-09,16,0.0893854748603352,0.08793112639266486,0.9999998756294132,0.08938547467945702,2,0.0111731843575419,0.015761323453631147,0.9999998756294132,0.011173184928171452,0,0.0,0.012998205305897613,0.9999998756294132,1.6165944216213833e-09,75,0.41899441340782123,0.18286777902162518,0.9999998756294132,0.4189943840406131,0,0.0,0.2625584164045702,0.9999998756294132,3.265454432519147e-08,4,1,0,1,1,0,1,0
326,SAK,167,69,0.41317365269461076,0.40488565488565487,0.999999587075229,0.41317364927229117,0,0.0,0.03299749453595607,0.999999587075229,1.3625482876242764e-08,23,0.1377245508982036,0.08793112639266486,0.999999587075229,0.1377245303372652,2,0.011976047904191617,0.015761323453631147,0.999999587075229,0.011976049467225656,0,0.0,0.012998205305897613,0.999999587075229,5.367280949903922e-09,73,0.437125748502994,0.18286777902162518,0.999999587075229,0.4371256435135802,0,0.0,0.2625584164045702,0.999999587075229,1.084168739791939e-07,4,1,0,1,1,0,1,0
327,AMU,431,191,0.4431554524361949,0.40488565488565487,1.0,0.4431554524361949,5,0.01160092807424594,0.03299749453595607,1.0,0.01160092807424594,70,0.16241299303944315,0.08793112639266486,1.0,0.16241299303944315,12,0.027842227378190254,0.015761323453631147,1.0,0.027842227378190254,32,0.07424593967517401,0.012998205305897613,1.0,0.07424593967517401,112,0.25986078886310904,0.18286777902162518,1.0,0.25986078886310904,9,0.02088167053364269,0.2625584164045702,1.0,0.02088167053364269,7,1,1,1,1,1,1,1
328,PRM,537,287,0.5344506517690876,0.40488565488565487,1.0,0.5344506517690876,8,0.0148975791433892,0.03299749453595607,1.0,0.0148975791433892,77,0.14338919925512103,0.08793112639266486,1.0,0.14338919925512103,8,0.0148975791433892,0.015761323453631147,1.0,0.0148975791433892,32,0.0595903165735568,0.012998205305897613,1.0,0.0595903165735568,116,0.21601489757914338,0.18286777902162518,1.0,0.21601489757914338,9,0.01675977653631285,0.2625584164045702,1.0,0.01675977653631285,7,1,1,1,1,1,1,1
329,CTA,462,168,0.36363636363636365,0.40488565488565487,1.0,0.36363636363636365,2,0.004329004329004329,0.03299749453595607,1.0,0.004329004329004329,104,0.22510822510822512,0.08793112639266486,1.0,0.22510822510822512,10,0.021645021645021644,0.015761323453631147,1.0,0.021645021645021644,32,0.06926406926406926,0.012998205305897613,1.0,0.06926406926406926,135,0.2922077922077922,0.18286777902162518,1.0,0.2922077922077922,11,0.023809523809523808,0.2625584164045702,1.0,0.023809523809523808,7,1,1,1,1,1,1,1
330,CKI,196,54,0.2755102040816326,0.40488565488565487,0.9999999772795406,0.2755102070211023,14,0.07142857142857142,0.03299749453595607,0.9999999772795406,0.0714285705553997,63,0.32142857142857145,0.08793112639266486,0.9999999772795406,0.3214285661234022,7,0.03571428571428571,0.015761323453631147,0.9999999772795406,0.03571428526094524,0,0.0,0.012998205305897613,0.9999999772795406,2.9532519596151216e-10,51,0.2602040816326531,0.18286777902162518,0.9999999772795406,0.2602040798755368,7,0.03571428571428571,0.2625584164045702,0.9999999772795406,0.035714290868288576,6,1,1,1,1,0,1,1
331,NUE,23,9,0.391304347826087,0.40488565488565487,0.574442516811659,0.3970839746767647,0,0.0,0.03299749453595607,0.574442516811659,0.014042330726242499,0,0.0,0.08793112639266486,0.574442516811659,0.03741974884157836,0,0.0,0.015761323453631147,0.574442516811659,0.006707349140644641,0,0.0,0.012998205305897613,0.574442516811659,0.005531483535943128,9,0.391304347826087,0.18286777902162518,0.574442516811659,0.30260260620124674,5,0.21739130434782608,0.2625584164045702,0.574442516811659,0.2366125068775799,3,1,0,0,0,0,1,1
332,MDR,23,5,0.21739130434782608,0.40488565488565487,0.574442516811659,0.2971809282747371,0,0.0,0.03299749453595607,0.574442516811659,0.014042330726242499,13,0.5652173913043478,0.08793112639266486,0.574442516811659,0.3621046496481682,0,0.0,0.015761323453631147,0.574442516811659,0.006707349140644641,0,0.0,0.012998205305897613,0.574442516811659,0.005531483535943128,3,0.13043478260869565,0.18286777902162518,0.574442516811659,0.15274803659820524,2,0.08695652173913043,0.2625584164045702,0.574442516811659,0.16168522207605915,4,1,0,1,0,0,1,1
333,SEL,37,19,0.5135135135135135,0.40488565488565487,0.8455347349164652,0.49673428253510454,0,0.0,0.03299749453595607,0.8455347349164652,0.005096966740588945,13,0.35135135135135137,0.08793112639266486,0.8455347349164652,0.31066207647474353,0,0.0,0.015761323453631147,0.8455347349164652,0.0024345770053324687,0,0.0,0.012998205305897613,0.8455347349164652,0.002007771228185683,3,0.08108108108108109,0.18286777902162518,0.8455347349164652,0.09680359036044492,2,0.05405405405405406,0.2625584164045702,0.8455347349164652,0.08626073565559991,4,1,0,1,0,0,1,1
334,FOR,47,6,0.1276595744680851,0.40488565488565487,0.9370266439430035,0.14511743113850625,0,0.0,0.03299749453595607,0.9370266439430035,0.002077962972401558,11,0.23404255319148937,0.08793112639266486,0.9370266439430035,0.2248414262876912,8,0.1702127659574468,0.015761323453631147,0.9370266439430035,0.16048644027513728,0,0.0,0.012998205305897613,0.9370266439430035,0.0008185406108302315,22,0.46808510638297873,0.18286777902162518,0.9370266439430035,0.4501240140734273,0,0.0,0.2625584164045702,0.9370266439430035,0.01653418464200615,4,1,0,1,1,0,1,0
335,LAB,42,7,0.16666666666666666,0.40488565488565487,0.9002495108803148,0.19042912725910724,0,0.0,0.03299749453595607,0.9002495108803148,0.0032915162196857583,9,0.21428571428571427,0.08793112639266486,0.9002495108803148,0.20168178234086634,1,0.023809523809523808,0.015761323453631147,0.9002495108803148,0.023006711887490292,0,0.0,0.012998205305897613,0.9002495108803148,0.0012965773369413745,25,0.5952380952380952,0.18286777902162518,0.9002495108803148,0.5541039544970631,0,0.0,0.2625584164045702,0.9002495108803148,0.02619033045884586,4,1,0,1,1,0,1,0
336,ALU,76,22,0.2894736842105263,0.40488565488565487,0.9963157601005641,0.28989888959776017,0,0.0,0.03299749453595607,0.9963157601005641,0.00012157068595078722,16,0.21052631578947367,0.08793112639266486,0.9963157601005641,0.21007464570121903,1,0.013157894736842105,0.015761323453631147,0.9963157601005641,0.013167486392795835,0,0.0,0.012998205305897613,0.9963157601005641,4.788850660904731e-05,37,0.4868421052631579,0.18286777902162518,0.9963157601005641,0.48572219092201474,0,0.0,0.2625584164045702,0.9963157601005641,0.000967328193650421,4,1,0,1,1,0,1,0
337,FAL,6,0,0.0,0.40488565488565487,0.19781611144141828,0.3247927490577625,0,0.0,0.03299749453595607,0.19781611144141828,0.026470058479543795,4,0.6666666666666666,0.08793112639266486,0.19781611144141828,0.2024143405226162,0,0.0,0.015761323453631147,0.19781611144141828,0.012643479736863408,0,0.0,0.012998205305897613,0.19781611144141828,0.010426950876567736,2,0.3333333333333333,0.18286777902162518,0.19781611144141828,0.2126322898814448,0,0.0,0.2625584164045702,0.19781611144141828,0.21062013144520145,2,0,0,1,0,0,1,0
338,CGS,6,2,0.3333333333333333,0.40488565488565487,0.19781611144141828,0.39073145287156863,0,0.0,0.03299749453595607,0.19781611144141828,0.026470058479543795,0,0.0,0.08793112639266486,0.19781611144141828,0.07053693289500403,0,0.0,0.015761323453631147,0.19781611144141828,0.012643479736863408,0,0.0,0.012998205305897613,0.19781611144141828,0.010426950876567736,0,0.0,0.18286777902162518,0.19781611144141828,0.14669358606763871,4,0.6666666666666666,0.2625584164045702,0.19781611144141828,0.34249753907281366,2,1,0,0,0,0,0,1
339,LIN,6,2,0.3333333333333333,0.40488565488565487,0.19781611144141828,0.39073145287156863,0,0.0,0.03299749453595607,0.19781611144141828,0.026470058479543795,0,0.0,0.08793112639266486,0.19781611144141828,0.07053693289500403,0,0.0,0.015761323453631147,0.19781611144141828,0.012643479736863408,0,0.0,0.012998205305897613,0.19781611144141828,0.010426950876567736,0,0.0,0.18286777902162518,0.19781611144141828,0.14669358606763871,4,0.6666666666666666,0.2625584164045702,0.19781611144141828,0.34249753907281366,2,1,0,0,0,0,0,1
340,PHX,2,2,1.0,0.40488565488565487,0.1418510649004878,0.4893032584776811,0,0.0,0.03299749453595607,0.1418510649004878,0.028316764796982676,0,0.0,0.08793112639266486,0.1418510649004878,0.07545800247596596,0,0.0,0.015761323453631147,0.1418510649004878,0.013525562937492535,0,0.0,0.012998205305897613,0.1418510649004878,0.011154396041460866,0,0.0,0.18286777902162518,0.1418510649004878,0.15692778983142056,0,0.0,0.2625584164045702,0.1418510649004878,0.22531422543899624,1,1,0,0,0,0,0,0
341,TOK,6,2,0.3333333333333333,0.40488565488565487,0.19781611144141828,0.39073145287156863,0,0.0,0.03299749453595607,0.19781611144141828,0.026470058479543795,0,0.0,0.08793112639266486,0.19781611144141828,0.07053693289500403,0,0.0,0.015761323453631147,0.19781611144141828,0.012643479736863408,0,0.0,0.012998205305897613,0.19781611144141828,0.010426950876567736,0,0.0,0.18286777902162518,0.19781611144141828,0.14669358606763871,4,0.6666666666666666,0.2625584164045702,0.19781611144141828,0.34249753907281366,2,1,0,0,0,0,0,1
342,TUV,6,2,0.3333333333333333,0.40488565488565487,0.19781611144141828,0.39073145287156863,0,0.0,0.03299749453595607,0.19781611144141828,0.026470058479543795,0,0.0,0.08793112639266486,0.19781611144141828,0.07053693289500403,0,0.0,0.015761323453631147,0.19781611144141828,0.012643479736863408,0,0.0,0.012998205305897613,0.19781611144141828,0.010426950876567736,0,0.0,0.18286777902162518,0.19781611144141828,0.14669358606763871,4,0.6666666666666666,0.2625584164045702,0.19781611144141828,0.34249753907281366,2,1,0,0,0,0,0,1
343,NFK,26,5,0.19230769230769232,0.40488565488565487,0.6456563062257954,0.2676333527825622,0,0.0,0.03299749453595607,0.6456563062257954,0.011692454099164808,0,0.0,0.08793112639266486,0.6456563062257954,0.031157840123703318,0,0.0,0.015761323453631147,0.6456563062257954,0.005584925571329664,0,0.0,0.012998205305897613,0.6456563062257954,0.004605832080527225,0,0.0,0.18286777902162518,0.6456563062257954,0.06479804429080767,21,0.8076923076923077,0.2625584164045702,0.6456563062257954,0.6145275510519052,2,1,0,0,0,0,0,1
344,ARU,45,15,0.3333333333333333,0.40488565488565487,0.9241418199787566,0.3387611622225872,16,0.35555555555555557,0.03299749453595607,0.9241418199787566,0.3310868880954276,4,0.08888888888888889,0.08793112639266486,0.9241418199787566,0.08881623476903273,0,0.0,0.015761323453631147,0.9241418199787566,0.001195625311918598,0,0.0,0.012998205305897613,0.9241418199787566,0.0009860201980478628,8,0.17777777777777778,0.18286777902162518,0.9241418199787566,0.1781638960084419,2,0.044444444444444446,0.2625584164045702,0.9241418199787566,0.060990173394544114,5,1,1,1,0,0,1,1
345,KZN,190,51,0.26842105263157895,0.40488565488565487,0.9999999586006244,0.2684210582811283,14,0.07368421052631578,0.03299749453595607,0.9999999586006244,0.07368420884191114,63,0.33157894736842103,0.08793112639266486,0.9999999586006244,0.33157893728155335,7,0.03684210526315789,0.015761323453631147,0.9999999586006244,0.036842104390426685,0,0.0,0.012998205305897613,0.9999999586006244,5.381175835110805e-10,52,0.2736842105263158,0.18286777902162518,0.9999999586006244,0.27368420676657224,3,0.015789473684210527,0.2625584164045702,0.9999999586006244,0.015789483900290672,6,1,1,1,1,0,1,1
346,OGA,313,127,0.4057507987220447,0.40488565488565487,0.9999999999998115,0.40575079872204456,15,0.04792332268370607,0.03299749453595607,0.9999999999998115,0.04792332268370325,63,0.2012779552715655,0.08793112639266486,0.9999999999998115,0.20127795527154413,8,0.025559105431309903,0.015761323453631147,0.9999999999998115,0.025559105431308054,0,0.0,0.012998205305897613,0.9999999999998115,2.4503679762382264e-15,97,0.30990415335463256,0.18286777902162518,0.9999999999998115,0.30990415335460864,3,0.009584664536741214,0.2625584164045702,0.9999999999998115,0.009584664536788903,6,1,1,1,1,0,1,1
347,HAW,8,0,0.0,0.40488565488565487,0.23147521650098238,0.3111646602628559,0,0.0,0.03299749453595607,0.23147521650098238,0.02535939234425566,0,0.0,0.08793112639266486,0.23147521650098238,0.06757724987374751,0,0.0,0.015761323453631147,0.23147521650098238,0.012112967694859866,0,0.0,0.012998205305897613,0.23147521650098238,0.009989442918590746,0,0.0,0.18286777902162518,0.23147521650098238,0.1405384202815407,8,1.0,0.2625584164045702,0.23147521650098238,0.43325786662414967,1,0,0,0,0,0,0,1
