,accepted_species,Assigned_group,Animal Richness,Bio1,number_of_species_in_group
1201,Vincetoxicum amplexicaule,CHI,279.6283969965396,4.599499940872191,42
1201,Vincetoxicum amplexicaule,CHM,279.6283969965396,4.599499940872191,29
1201,Vincetoxicum amplexicaule,CHN,279.6283969965396,4.599499940872191,69
1201,Vincetoxicum amplexicaule,CHS,279.6283969965396,4.599499940872191,179
1201,Vincetoxicum amplexicaule,JAP,279.6283969965396,4.599499940872191,66
1201,Vincetoxicum amplexicaule,KHA,279.6283969965396,4.599499940872191,20
1201,Vincetoxicum amplexicaule,KOR,279.6283969965396,4.599499940872191,45
1201,Vincetoxicum amplexicaule,PRM,279.6283969965396,4.599499940872191,22
1202,Voacanga africana,ANG,560.9935995455963,26.5107498168945,77
1202,Voacanga africana,BEN,560.9935995455963,26.5107498168945,73
1202,Voacanga africana,BKN,560.9935995455963,26.5107498168945,46
1202,Voacanga africana,BUR,560.9935995455963,26.5107498168945,41
1202,Voacanga africana,CAB,560.9935995455963,26.5107498168945,37
1202,Voacanga africana,CAF,560.9935995455963,26.5107498168945,95
1202,Voacanga africana,CMN,560.9935995455963,26.5107498168945,125
1202,Voacanga africana,CON,560.9935995455963,26.5107498168945,102
1202,Voacanga africana,GAB,560.9935995455963,26.5107498168945,99
1202,Voacanga africana,GAM,560.9935995455963,26.5107498168945,29
1202,Voacanga africana,GGI,560.9935995455963,26.5107498168945,33
1202,Voacanga africana,GHA,560.9935995455963,26.5107498168945,85
1202,Voacanga africana,GNB,560.9935995455963,26.5107498168945,48
1202,Voacanga africana,GUI,560.9935995455963,26.5107498168945,89
1202,Voacanga africana,IVO,560.9935995455963,26.5107498168945,93
1202,Voacanga africana,KEN,560.9935995455963,26.5107498168945,85
1202,Voacanga africana,LBR,560.9935995455963,26.5107498168945,77
1202,Voacanga africana,MLI,560.9935995455963,26.5107498168945,41
1202,Voacanga africana,MLW,560.9935995455963,26.5107498168945,70
1202,Voacanga africana,MOZ,560.9935995455963,26.5107498168945,82
1202,Voacanga africana,NGA,560.9935995455963,26.5107498168945,116
1202,Voacanga africana,SEN,560.9935995455963,26.5107498168945,55
1202,Voacanga africana,SIE,560.9935995455963,26.5107498168945,73
1202,Voacanga africana,SUD,560.9935995455963,26.5107498168945,72
1202,Voacanga africana,TAN,560.9935995455963,26.5107498168945,109
1202,Voacanga africana,TOG,560.9935995455963,26.5107498168945,51
1202,Voacanga africana,UGA,560.9935995455963,26.5107498168945,76
1202,Voacanga africana,ZAI,560.9935995455963,26.5107498168945,136
1202,Voacanga africana,ZAM,560.9935995455963,26.5107498168945,68
1202,Voacanga africana,ZIM,560.9935995455963,26.5107498168945,63
1203,Tricalysia okelensis,BEN,500.10037484108045,26.61549949646,73
1203,Tricalysia okelensis,BKN,500.10037484108045,26.61549949646,46
1203,Tricalysia okelensis,CAF,500.10037484108045,26.61549949646,95
1203,Tricalysia okelensis,CHA,500.10037484108045,26.61549949646,37
1203,Tricalysia okelensis,CMN,500.10037484108045,26.61549949646,125
1203,Tricalysia okelensis,CON,500.10037484108045,26.61549949646,102
1203,Tricalysia okelensis,GHA,500.10037484108045,26.61549949646,85
1203,Tricalysia okelensis,GUI,500.10037484108045,26.61549949646,89
1203,Tricalysia okelensis,IVO,500.10037484108045,26.61549949646,93
1203,Tricalysia okelensis,MLI,500.10037484108045,26.61549949646,41
1203,Tricalysia okelensis,NGA,500.10037484108045,26.61549949646,116
1203,Tricalysia okelensis,SEN,500.10037484108045,26.61549949646,55
1203,Tricalysia okelensis,SIE,500.10037484108045,26.61549949646,73
1203,Tricalysia okelensis,SUD,500.10037484108045,26.61549949646,72
1203,Tricalysia okelensis,TOG,500.10037484108045,26.61549949646,51
1203,Tricalysia okelensis,ZAI,500.10037484108045,26.61549949646,136
1204,Voacanga thouarsii,ANG,542.6444231156321,21.4400005340576,77
1204,Voacanga thouarsii,BKN,542.6444231156321,21.4400005340576,46
1204,Voacanga thouarsii,CAF,542.6444231156321,21.4400005340576,95
1204,Voacanga thouarsii,CMN,542.6444231156321,21.4400005340576,125
1204,Voacanga thouarsii,CON,542.6444231156321,21.4400005340576,102
1204,Voacanga thouarsii,CPP,542.6444231156321,21.4400005340576,33
1204,Voacanga thouarsii,GAB,542.6444231156321,21.4400005340576,99
1204,Voacanga thouarsii,GAM,542.6444231156321,21.4400005340576,29
1204,Voacanga thouarsii,GHA,542.6444231156321,21.4400005340576,85
1204,Voacanga thouarsii,GNB,542.6444231156321,21.4400005340576,48
1204,Voacanga thouarsii,GUI,542.6444231156321,21.4400005340576,89
1204,Voacanga thouarsii,IVO,542.6444231156321,21.4400005340576,93
1204,Voacanga thouarsii,KEN,542.6444231156321,21.4400005340576,85
1204,Voacanga thouarsii,LBR,542.6444231156321,21.4400005340576,77
1204,Voacanga thouarsii,MDG,542.6444231156321,21.4400005340576,65
1204,Voacanga thouarsii,MLI,542.6444231156321,21.4400005340576,41
1204,Voacanga thouarsii,MLW,542.6444231156321,21.4400005340576,70
1204,Voacanga thouarsii,MOZ,542.6444231156321,21.4400005340576,82
1204,Voacanga thouarsii,NAT,542.6444231156321,21.4400005340576,45
1204,Voacanga thouarsii,NGA,542.6444231156321,21.4400005340576,116
1204,Voacanga thouarsii,SEN,542.6444231156321,21.4400005340576,55
1204,Voacanga thouarsii,SIE,542.6444231156321,21.4400005340576,73
1204,Voacanga thouarsii,SUD,542.6444231156321,21.4400005340576,72
1204,Voacanga thouarsii,TAN,542.6444231156321,21.4400005340576,109
1204,Voacanga thouarsii,UGA,542.6444231156321,21.4400005340576,76
1204,Voacanga thouarsii,ZAI,542.6444231156321,21.4400005340576,136
1204,Voacanga thouarsii,ZAM,542.6444231156321,21.4400005340576,68
1204,Voacanga thouarsii,ZIM,542.6444231156321,21.4400005340576,63
1205,Voacanga chalotiana,ANG,518.9350262754914,23.19365787973412,77
1205,Voacanga chalotiana,CON,518.9350262754914,23.19365787973412,102
1205,Voacanga chalotiana,GAB,518.9350262754914,23.19365787973412,99
1205,Voacanga chalotiana,SUD,518.9350262754914,23.19365787973412,72
1205,Voacanga chalotiana,ZAI,518.9350262754914,23.19365787973412,136
1206,Ophiorrhiza filistipula,JAW,605.519294569583,25.0561866725684,102
1206,Ophiorrhiza filistipula,SUM,605.519294569583,25.0561866725684,99
1207,Amsonia ciliata,ALA,290.2147914151523,18.7094993591309,18
1207,Amsonia ciliata,ARK,290.2147914151523,18.7094993591309,14
1207,Amsonia ciliata,FLA,290.2147914151523,18.7094993591309,25
1207,Amsonia ciliata,GEO,290.2147914151523,18.7094993591309,16
1207,Amsonia ciliata,MSO,290.2147914151523,18.7094993591309,13
1207,Amsonia ciliata,NCA,290.2147914151523,18.7094993591309,16
1207,Amsonia ciliata,OKL,290.2147914151523,18.7094993591309,13
1207,Amsonia ciliata,SCA,290.2147914151523,18.7094993591309,15
1207,Amsonia ciliata,TEX,290.2147914151523,18.7094993591309,27
1208,Ophiorrhiza kuroiwae,NNS,414.243985743986,22.6089992523193,47
1208,Ophiorrhiza kuroiwae,PHI,414.243985743986,22.6089992523193,93
1208,Ophiorrhiza kuroiwae,TAI,414.243985743986,22.6089992523193,89
1209,Ophiorrhiza longiflora,BOR,609.9359399694657,19.88450050354,100
1209,Ophiorrhiza longiflora,JAW,609.9359399694657,19.88450050354,102
1209,Ophiorrhiza longiflora,SUM,609.9359399694657,19.88450050354,99
1210,Amsonia grandiflora,ARI,320.9554116516093,16.793750286102302,22
1210,Amsonia grandiflora,MXE,320.9554116516093,16.793750286102302,55
1210,Amsonia grandiflora,MXN,320.9554116516093,16.793750286102302,37
1211,Ophiorrhiza pectinata,IND,425.195007966012,26.15626299409569,142
1211,Ophiorrhiza pectinata,SRL,425.195007966012,26.15626299409569,92
1212,Ophiorrhiza rosea,ASS,555.3765612125854,9.364250183105476,118
1212,Ophiorrhiza rosea,CHC,555.3765612125854,9.364250183105476,226
1212,Ophiorrhiza rosea,CHT,555.3765612125854,9.364250183105476,73
1212,Ophiorrhiza rosea,EHM,555.3765612125854,9.364250183105476,114
1212,Ophiorrhiza rosea,MLY,555.3765612125854,9.364250183105476,152
1212,Ophiorrhiza rosea,MYA,555.3765612125854,9.364250183105476,174
1212,Ophiorrhiza rosea,THA,555.3765612125854,9.364250183105476,205
1213,Amsonia tabernaemontana,ALA,272.9997365535006,14.4177503585815,18
1213,Amsonia tabernaemontana,ARK,272.9997365535006,14.4177503585815,14
1213,Amsonia tabernaemontana,DEL,272.9997365535006,14.4177503585815,9
1213,Amsonia tabernaemontana,GEO,272.9997365535006,14.4177503585815,16
1213,Amsonia tabernaemontana,ILL,272.9997365535006,14.4177503585815,17
1213,Amsonia tabernaemontana,INI,272.9997365535006,14.4177503585815,13
1213,Amsonia tabernaemontana,IOW,272.9997365535006,14.4177503585815,10
1213,Amsonia tabernaemontana,KAN,272.9997365535006,14.4177503585815,10
1213,Amsonia tabernaemontana,KTY,272.9997365535006,14.4177503585815,14
1213,Amsonia tabernaemontana,LOU,272.9997365535006,14.4177503585815,16
1213,Amsonia tabernaemontana,MSO,272.9997365535006,14.4177503585815,13
1213,Amsonia tabernaemontana,NCA,272.9997365535006,14.4177503585815,16
1213,Amsonia tabernaemontana,NEV,272.9997365535006,14.4177503585815,20
1213,Amsonia tabernaemontana,OKL,272.9997365535006,14.4177503585815,13
1213,Amsonia tabernaemontana,PEN,272.9997365535006,14.4177503585815,13
1213,Amsonia tabernaemontana,SCA,272.9997365535006,14.4177503585815,15
1213,Amsonia tabernaemontana,TEN,272.9997365535006,14.4177503585815,14
1213,Amsonia tabernaemontana,TEX,272.9997365535006,14.4177503585815,27
1213,Amsonia tabernaemontana,VRG,272.9997365535006,14.4177503585815,15
1214,Ophiorrhiza rugosa,ASS,535.9379092483366,13.94725000858305,118
1214,Ophiorrhiza rugosa,BAN,535.9379092483366,13.94725000858305,125
1214,Ophiorrhiza rugosa,CBD,535.9379092483366,13.94725000858305,139
1214,Ophiorrhiza rugosa,CHC,535.9379092483366,13.94725000858305,226
1214,Ophiorrhiza rugosa,CHT,535.9379092483366,13.94725000858305,73
1214,Ophiorrhiza rugosa,EHM,535.9379092483366,13.94725000858305,114
1214,Ophiorrhiza rugosa,IND,535.9379092483366,13.94725000858305,142
1214,Ophiorrhiza rugosa,MLY,535.9379092483366,13.94725000858305,152
1214,Ophiorrhiza rugosa,MYA,535.9379092483366,13.94725000858305,174
1214,Ophiorrhiza rugosa,NEP,535.9379092483366,13.94725000858305,108
1214,Ophiorrhiza rugosa,SRL,535.9379092483366,13.94725000858305,92
1214,Ophiorrhiza rugosa,THA,535.9379092483366,13.94725000858305,205
1214,Ophiorrhiza rugosa,VIE,535.9379092483366,13.94725000858305,201
1215,Ophiorrhiza nutans,ASS,510.467718790834,4.370749950408935,118
1215,Ophiorrhiza nutans,CHC,510.467718790834,4.370749950408935,226
1215,Ophiorrhiza nutans,CHT,510.467718790834,4.370749950408935,73
1215,Ophiorrhiza nutans,EHM,510.467718790834,4.370749950408935,114
1215,Ophiorrhiza nutans,MYA,510.467718790834,4.370749950408935,174
1215,Ophiorrhiza nutans,NEP,510.467718790834,4.370749950408935,108
1216,Ophiorrhiza pumila,CHC,442.3576694075455,21.773250579834,226
1216,Ophiorrhiza pumila,CHH,442.3576694075455,21.773250579834,84
1216,Ophiorrhiza pumila,CHS,442.3576694075455,21.773250579834,179
1216,Ophiorrhiza pumila,JAP,442.3576694075455,21.773250579834,66
1216,Ophiorrhiza pumila,NNS,442.3576694075455,21.773250579834,47
1216,Ophiorrhiza pumila,TAI,442.3576694075455,21.773250579834,89
1216,Ophiorrhiza pumila,VIE,442.3576694075455,21.773250579834,201
1217,Ophiorrhiza blumeana,JAW,547.347826086957,24.9917564489652,102
1218,Oldenlandia corymbosa,AND,469.5547812803188,23.2912502288818,62
1218,Oldenlandia corymbosa,ANG,469.5547812803188,23.2912502288818,77
1218,Oldenlandia corymbosa,ASS,469.5547812803188,23.2912502288818,118
1218,Oldenlandia corymbosa,BAN,469.5547812803188,23.2912502288818,125
1218,Oldenlandia corymbosa,BEN,469.5547812803188,23.2912502288818,73
1218,Oldenlandia corymbosa,BKN,469.5547812803188,23.2912502288818,46
1218,Oldenlandia corymbosa,BOR,469.5547812803188,23.2912502288818,100
1218,Oldenlandia corymbosa,BOT,469.5547812803188,23.2912502288818,24
1218,Oldenlandia corymbosa,BUR,469.5547812803188,23.2912502288818,41
1218,Oldenlandia corymbosa,CAF,469.5547812803188,23.2912502288818,95
1218,Oldenlandia corymbosa,CBD,469.5547812803188,23.2912502288818,139
1218,Oldenlandia corymbosa,CHA,469.5547812803188,23.2912502288818,37
1218,Oldenlandia corymbosa,CHC,469.5547812803188,23.2912502288818,226
1218,Oldenlandia corymbosa,CHH,469.5547812803188,23.2912502288818,84
1218,Oldenlandia corymbosa,CHS,469.5547812803188,23.2912502288818,179
1218,Oldenlandia corymbosa,CMN,469.5547812803188,23.2912502288818,125
1218,Oldenlandia corymbosa,CON,469.5547812803188,23.2912502288818,102
1218,Oldenlandia corymbosa,CVI,469.5547812803188,23.2912502288818,4
1218,Oldenlandia corymbosa,EGY,469.5547812803188,23.2912502288818,15
1218,Oldenlandia corymbosa,EHM,469.5547812803188,23.2912502288818,114
1218,Oldenlandia corymbosa,ERI,469.5547812803188,23.2912502288818,21
1218,Oldenlandia corymbosa,ETH,469.5547812803188,23.2912502288818,47
1218,Oldenlandia corymbosa,GAB,469.5547812803188,23.2912502288818,99
1218,Oldenlandia corymbosa,GAM,469.5547812803188,23.2912502288818,29
1218,Oldenlandia corymbosa,GGI,469.5547812803188,23.2912502288818,33
1218,Oldenlandia corymbosa,GHA,469.5547812803188,23.2912502288818,85
1218,Oldenlandia corymbosa,GNB,469.5547812803188,23.2912502288818,48
1218,Oldenlandia corymbosa,GUI,469.5547812803188,23.2912502288818,89
1218,Oldenlandia corymbosa,IND,469.5547812803188,23.2912502288818,142
1218,Oldenlandia corymbosa,IVO,469.5547812803188,23.2912502288818,93
1218,Oldenlandia corymbosa,JAW,469.5547812803188,23.2912502288818,102
1218,Oldenlandia corymbosa,KEN,469.5547812803188,23.2912502288818,85
1218,Oldenlandia corymbosa,KOR,469.5547812803188,23.2912502288818,45
1218,Oldenlandia corymbosa,LBR,469.5547812803188,23.2912502288818,77
1218,Oldenlandia corymbosa,LBS,469.5547812803188,23.2912502288818,25
1218,Oldenlandia corymbosa,LDV,469.5547812803188,23.2912502288818,12
1218,Oldenlandia corymbosa,MAU,469.5547812803188,23.2912502288818,6
1218,Oldenlandia corymbosa,MDG,469.5547812803188,23.2912502288818,65
1218,Oldenlandia corymbosa,MDV,469.5547812803188,23.2912502288818,8
1218,Oldenlandia corymbosa,MLI,469.5547812803188,23.2912502288818,41
1218,Oldenlandia corymbosa,MLW,469.5547812803188,23.2912502288818,70
1218,Oldenlandia corymbosa,MLY,469.5547812803188,23.2912502288818,152
1218,Oldenlandia corymbosa,MOZ,469.5547812803188,23.2912502288818,82
1218,Oldenlandia corymbosa,MYA,469.5547812803188,23.2912502288818,174
1218,Oldenlandia corymbosa,NAT,469.5547812803188,23.2912502288818,45
1218,Oldenlandia corymbosa,NCB,469.5547812803188,23.2912502288818,44
1218,Oldenlandia corymbosa,NEP,469.5547812803188,23.2912502288818,108
1218,Oldenlandia corymbosa,NGA,469.5547812803188,23.2912502288818,116
1218,Oldenlandia corymbosa,NWG,469.5547812803188,23.2912502288818,69
1218,Oldenlandia corymbosa,OGA,469.5547812803188,23.2912502288818,4
1218,Oldenlandia corymbosa,OMA,469.5547812803188,23.2912502288818,20
1218,Oldenlandia corymbosa,PHI,469.5547812803188,23.2912502288818,93
1218,Oldenlandia corymbosa,REU,469.5547812803188,23.2912502288818,7
1218,Oldenlandia corymbosa,RWA,469.5547812803188,23.2912502288818,34
1218,Oldenlandia corymbosa,SAU,469.5547812803188,23.2912502288818,28
1218,Oldenlandia corymbosa,SCS,469.5547812803188,23.2912502288818,7
1218,Oldenlandia corymbosa,SEN,469.5547812803188,23.2912502288818,55
1218,Oldenlandia corymbosa,SIE,469.5547812803188,23.2912502288818,73
1218,Oldenlandia corymbosa,SOC,469.5547812803188,23.2912502288818,11
1218,Oldenlandia corymbosa,SOM,469.5547812803188,23.2912502288818,34
1218,Oldenlandia corymbosa,SRL,469.5547812803188,23.2912502288818,92
1218,Oldenlandia corymbosa,SUD,469.5547812803188,23.2912502288818,72
1218,Oldenlandia corymbosa,SUL,469.5547812803188,23.2912502288818,63
1218,Oldenlandia corymbosa,SUM,469.5547812803188,23.2912502288818,99
1218,Oldenlandia corymbosa,SWZ,469.5547812803188,23.2912502288818,34
1218,Oldenlandia corymbosa,TAI,469.5547812803188,23.2912502288818,89
1218,Oldenlandia corymbosa,TAN,469.5547812803188,23.2912502288818,109
1218,Oldenlandia corymbosa,THA,469.5547812803188,23.2912502288818,205
1218,Oldenlandia corymbosa,TOG,469.5547812803188,23.2912502288818,51
1218,Oldenlandia corymbosa,TVL,469.5547812803188,23.2912502288818,47
1218,Oldenlandia corymbosa,UGA,469.5547812803188,23.2912502288818,76
1218,Oldenlandia corymbosa,VIE,469.5547812803188,23.2912502288818,201
1218,Oldenlandia corymbosa,WHM,469.5547812803188,23.2912502288818,82
1218,Oldenlandia corymbosa,ZAI,469.5547812803188,23.2912502288818,136
1218,Oldenlandia corymbosa,ZAM,469.5547812803188,23.2912502288818,68
1218,Oldenlandia corymbosa,ZIM,469.5547812803188,23.2912502288818,63
1219,Amsonia tomentosa,ARI,292.4640638413964,16.6615009307861,22
1219,Amsonia tomentosa,CAL,292.4640638413964,16.6615009307861,24
1219,Amsonia tomentosa,MXE,292.4640638413964,16.6615009307861,55
1219,Amsonia tomentosa,NEV,292.4640638413964,16.6615009307861,20
1219,Amsonia tomentosa,NWM,292.4640638413964,16.6615009307861,24
1219,Amsonia tomentosa,TEX,292.4640638413964,16.6615009307861,27
1219,Amsonia tomentosa,UTA,292.4640638413964,16.6615009307861,21
1220,Ophiorrhiza acuminata,PHI,418.758241758242,26.30299949646,93
1221,Ophiorrhiza japonica,CHC,411.5144507296556,18.6197490692139,226
1221,Ophiorrhiza japonica,CHH,411.5144507296556,18.6197490692139,84
1221,Ophiorrhiza japonica,CHN,411.5144507296556,18.6197490692139,69
1221,Ophiorrhiza japonica,CHS,411.5144507296556,18.6197490692139,179
1221,Ophiorrhiza japonica,JAP,411.5144507296556,18.6197490692139,66
1221,Ophiorrhiza japonica,NNS,411.5144507296556,18.6197490692139,47
1221,Ophiorrhiza japonica,TAI,411.5144507296556,18.6197490692139,89
1221,Ophiorrhiza japonica,VIE,411.5144507296556,18.6197490692139,201
1222,Ophiorrhiza mungos,ASS,589.0664866247503,24.93050003051755,118
1222,Ophiorrhiza mungos,BAN,589.0664866247503,24.93050003051755,125
1222,Ophiorrhiza mungos,EHM,589.0664866247503,24.93050003051755,114
1222,Ophiorrhiza mungos,IND,589.0664866247503,24.93050003051755,142
1222,Ophiorrhiza mungos,JAW,589.0664866247503,24.93050003051755,102
1222,Ophiorrhiza mungos,MLY,589.0664866247503,24.93050003051755,152
1222,Ophiorrhiza mungos,MYA,589.0664866247503,24.93050003051755,174
1222,Ophiorrhiza mungos,NCB,589.0664866247503,24.93050003051755,44
1222,Ophiorrhiza mungos,SRL,589.0664866247503,24.93050003051755,92
1222,Ophiorrhiza mungos,SUM,589.0664866247503,24.93050003051755,99
1222,Ophiorrhiza mungos,THA,589.0664866247503,24.93050003051755,205
1222,Ophiorrhiza mungos,VIE,589.0664866247503,24.93050003051755,201
1223,Amsonia orientalis,GRC,254.7433034066824,15.6599998474121,44
1223,Amsonia orientalis,TUE,254.7433034066824,15.6599998474121,26
1223,Amsonia orientalis,TUR,254.7433034066824,15.6599998474121,47
1224,Cephalanthus occidentalis,ALA,307.11722193384685,14.9947500228882,18
1224,Cephalanthus occidentalis,ARI,307.11722193384685,14.9947500228882,22
1224,Cephalanthus occidentalis,ARK,307.11722193384685,14.9947500228882,14
1224,Cephalanthus occidentalis,BLZ,307.11722193384685,14.9947500228882,53
